Notes,State,State Code,UCD - Drug/Alcohol Induced,UCD - Drug/Alcohol Induced Code,Year,Year Code,Deaths,Population,Crude Rate
,Connecticut,9,All other non-drug and non-alcohol causes,O,2009,2009,3163,3561807,88.8
,Connecticut,9,All other non-drug and non-alcohol causes,O,2010,2010,3061,3574097,85.6
,Connecticut,9,All other non-drug and non-alcohol causes,O,2011,2011,3092,3580709,86.4
,Connecticut,9,All other non-drug and non-alcohol causes,O,2012,2012,2893,3590347,80.6
,Connecticut,9,All other non-drug and non-alcohol causes,O,2013,2013,3048,3596080,84.8
,Connecticut,9,All other non-drug and non-alcohol causes,O,2014,2014,2857,3596677,79.4
,Connecticut,9,All other non-drug and non-alcohol causes,O,2015,2015,2948,3590886,82.1
,Connecticut,9,All other non-drug and non-alcohol causes,O,2016,2016,2937,3576452,82.1
,Connecticut,9,All other non-drug and non-alcohol causes,O,2017,2017,2875,3588184,80.1
,Connecticut,9,All other non-drug and non-alcohol causes,O,2018,2018,2650,3572665,74.2
,Delaware,10,Drug-induced causes,D,1999,1999,55,774990,7.1
,Delaware,10,Drug-induced causes,D,2000,2000,60,783600,7.7
,Delaware,10,Drug-induced causes,D,2001,2001,70,795699,8.8
,Delaware,10,Drug-induced causes,D,2002,2002,85,806169,10.5
,Delaware,10,Drug-induced causes,D,2003,2003,88,818003,10.8
,Delaware,10,Drug-induced causes,D,2004,2004,92,830803,11.1
,Delaware,10,Drug-induced causes,D,2005,2005,67,845150,7.9
,Delaware,10,Drug-induced causes,D,2006,2006,83,859268,9.7
,Delaware,10,Drug-induced causes,D,2007,2007,102,871749,11.7
,Delaware,10,Drug-induced causes,D,2008,2008,125,883874,14.1
,Delaware,10,Drug-induced causes,D,2009,2009,139,891730,15.6
,Delaware,10,Drug-induced causes,D,2010,2010,147,897934,16.4
,Delaware,10,Drug-induced causes,D,2011,2011,166,907135,18.3
,Delaware,10,Drug-induced causes,D,2012,2012,150,917092,16.4
,Delaware,10,Drug-induced causes,D,2013,2013,170,925749,18.4
,Delaware,10,Drug-induced causes,D,2014,2014,204,935614,21.8
,Delaware,10,Drug-induced causes,D,2015,2015,208,945934,22
,Delaware,10,Drug-induced causes,D,2016,2016,288,952065,30.3
,Delaware,10,Drug-induced causes,D,2017,2017,342,961939,35.6
,Delaware,10,Drug-induced causes,D,2018,2018,409,967171,42.3
,Delaware,10,Alcohol-induced causes,A,2008,2008,18,883874,Unreliable
,Delaware,10,Alcohol-induced causes,A,2009,2009,10,891730,Unreliable
,Delaware,10,Alcohol-induced causes,A,2011,2011,12,907135,Unreliable
,Delaware,10,Alcohol-induced causes,A,2012,2012,15,917092,Unreliable
,Delaware,10,Alcohol-induced causes,A,2014,2014,15,935614,Unreliable
,Delaware,10,Alcohol-induced causes,A,2015,2015,14,945934,Unreliable
,Delaware,10,Alcohol-induced causes,A,2016,2016,19,952065,Unreliable
,Delaware,10,Alcohol-induced causes,A,2017,2017,17,961939,Unreliable
,Delaware,10,Alcohol-induced causes,A,2018,2018,17,967171,Unreliable
,Delaware,10,All other non-drug and non-alcohol causes,O,1999,1999,45,774990,5.8
,Delaware,10,All other non-drug and non-alcohol causes,O,2000,2000,55,783600,7
,Delaware,10,All other non-drug and non-alcohol causes,O,2001,2001,62,795699,7.8
,Delaware,10,All other non-drug and non-alcohol causes,O,2002,2002,51,806169,6.3
,Delaware,10,All other non-drug and non-alcohol causes,O,2003,2003,116,818003,14.2
,Delaware,10,All other non-drug and non-alcohol causes,O,2004,2004,102,830803,12.3
,Delaware,10,All other non-drug and non-alcohol causes,O,2005,2005,112,845150,13.3
,Delaware,10,All other non-drug and non-alcohol causes,O,2006,2006,156,859268,18.2
,Delaware,10,All other non-drug and non-alcohol causes,O,2007,2007,1155,871749,132.5
,Delaware,10,All other non-drug and non-alcohol causes,O,2008,2008,1183,883874,133.8
,Delaware,10,All other non-drug and non-alcohol causes,O,2009,2009,1116,891730,125.1
,Delaware,10,All other non-drug and non-alcohol causes,O,2010,2010,1083,897934,120.6
,Delaware,10,All other non-drug and non-alcohol causes,O,2011,2011,1096,907135,120.8
,Delaware,10,All other non-drug and non-alcohol causes,O,2012,2012,1095,917092,119.4
,Delaware,10,All other non-drug and non-alcohol causes,O,2013,2013,1084,925749,117.1
,Delaware,10,All other non-drug and non-alcohol causes,O,2014,2014,1157,935614,123.7
,Delaware,10,All other non-drug and non-alcohol causes,O,2015,2015,1282,945934,135.5
,Delaware,10,All other non-drug and non-alcohol causes,O,2016,2016,1392,952065,146.2
,Delaware,10,All other non-drug and non-alcohol causes,O,2017,2017,1385,961939,144
,Delaware,10,All other non-drug and non-alcohol causes,O,2018,2018,1276,967171,131.9
,District of Columbia,11,Drug-induced causes,D,1999,1999,55,570213,9.6
,District of Columbia,11,Drug-induced causes,D,2000,2000,84,572059,14.7
,District of Columbia,11,Drug-induced causes,D,2001,2001,111,574504,19.3
,District of Columbia,11,Drug-induced causes,D,2002,2002,70,573158,12.2
,District of Columbia,11,Drug-induced causes,D,2003,2003,119,568502,20.9
,District of Columbia,11,Drug-induced causes,D,2004,2004,109,567754,19.2
,District of Columbia,11,Drug-induced causes,D,2005,2005,94,567136,16.6
,District of Columbia,11,Drug-induced causes,D,2006,2006,129,570681,22.6
,District of Columbia,11,Drug-induced causes,D,2007,2007,90,574404,15.7
,District of Columbia,11,Drug-induced causes,D,2008,2008,77,580236,13.3
,District of Columbia,11,Drug-induced causes,D,2009,2009,58,592228,9.8
,District of Columbia,11,Drug-induced causes,D,2010,2010,90,601723,15
,District of Columbia,11,Drug-induced causes,D,2011,2011,94,617996,15.2
,District of Columbia,11,Drug-induced causes,D,2012,2012,85,632323,13.4
,District of Columbia,11,Drug-induced causes,D,2013,2013,113,646449,17.5
,District of Columbia,11,Drug-induced causes,D,2014,2014,106,658893,16.1
,District of Columbia,11,Drug-induced causes,D,2015,2015,130,672228,19.3
,District of Columbia,11,Drug-induced causes,D,2016,2016,276,681170,40.5
,District of Columbia,11,Drug-induced causes,D,2017,2017,322,693972,46.4
,District of Columbia,11,Drug-induced causes,D,2018,2018,266,702455,37.9
,District of Columbia,11,Alcohol-induced causes,A,2011,2011,14,617996,Unreliable
,District of Columbia,11,Alcohol-induced causes,A,2013,2013,11,646449,Unreliable
,District of Columbia,11,Alcohol-induced causes,A,2015,2015,10,672228,Unreliable
,District of Columbia,11,All other non-drug and non-alcohol causes,O,1999,1999,34,570213,6
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2000,2000,52,572059,9.1
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2001,2001,57,574504,9.9
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2002,2002,69,573158,12
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2003,2003,126,568502,22.2
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2004,2004,120,567754,21.1
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2005,2005,285,567136,50.3
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2006,2006,417,570681,73.1
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2007,2007,362,574404,63
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2008,2008,419,580236,72.2
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2009,2009,358,592228,60.4
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2010,2010,357,601723,59.3
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2011,2011,366,617996,59.2
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2012,2012,315,632323,49.8
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2013,2013,351,646449,54.3
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2014,2014,324,658893,49.2
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2015,2015,361,672228,53.7
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2016,2016,363,681170,53.3
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2017,2017,295,693972,42.5
,District of Columbia,11,All other non-drug and non-alcohol causes,O,2018,2018,379,702455,54
,Florida,12,Drug-induced causes,D,1999,1999,1061,15759421,6.7
,Florida,12,Drug-induced causes,D,2000,2000,1237,15982378,7.7
,Florida,12,Drug-induced causes,D,2001,2001,1833,16356966,11.2
,Florida,12,Drug-induced causes,D,2002,2002,2041,16689370,12.2
,Florida,12,Drug-induced causes,D,2003,2003,2153,17004085,12.7
,Florida,12,Drug-induced causes,D,2004,2004,2408,17415318,13.8
,Florida,12,Drug-induced causes,D,2005,2005,2664,17842038,14.9
,Florida,12,Drug-induced causes,D,2006,2006,2928,18166990,16.1
,Florida,12,Drug-induced causes,D,2007,2007,2936,18367842,16
,Florida,12,Drug-induced causes,D,2008,2008,3097,18527305,16.7
,Florida,12,Drug-induced causes,D,2009,2009,3193,18652644,17.1
,Florida,12,Drug-induced causes,D,2010,2010,3181,18801310,16.9
,Florida,12,Drug-induced causes,D,2011,2011,3033,19057542,15.9
,Florida,12,Drug-induced causes,D,2012,2012,2697,19317568,14
,Florida,12,Drug-induced causes,D,2013,2013,2603,19552860,13.3
,Florida,12,Drug-induced causes,D,2014,2014,2804,19893297,14.1
,Florida,12,Drug-induced causes,D,2015,2015,3377,20271272,16.7
,Florida,12,Drug-induced causes,D,2016,2016,4963,20612439,24.1
,Florida,12,Drug-induced causes,D,2017,2017,5347,20984400,25.5
,Florida,12,Drug-induced causes,D,2018,2018,4928,21299325,23.1
,Florida,12,Alcohol-induced causes,A,1999,1999,12,15759421,Unreliable
,Florida,12,Alcohol-induced causes,A,2000,2000,19,15982378,Unreliable
,Florida,12,Alcohol-induced causes,A,2001,2001,15,16356966,Unreliable
,Florida,12,Alcohol-induced causes,A,2002,2002,11,16689370,Unreliable
,Florida,12,Alcohol-induced causes,A,2003,2003,14,17004085,Unreliable
,Florida,12,Alcohol-induced causes,A,2004,2004,21,17415318,0.1
,Florida,12,Alcohol-induced causes,A,2005,2005,177,17842038,1
,Florida,12,Alcohol-induced causes,A,2006,2006,228,18166990,1.3
,Florida,12,Alcohol-induced causes,A,2007,2007,182,18367842,1
,Florida,12,Alcohol-induced causes,A,2008,2008,198,18527305,1.1
,Florida,12,Alcohol-induced causes,A,2009,2009,185,18652644,1
,Florida,12,Alcohol-induced causes,A,2010,2010,202,18801310,1.1
,Florida,12,Alcohol-induced causes,A,2011,2011,201,19057542,1.1
,Florida,12,Alcohol-induced causes,A,2012,2012,228,19317568,1.2
,Florida,12,Alcohol-induced causes,A,2013,2013,272,19552860,1.4
,Florida,12,Alcohol-induced causes,A,2014,2014,281,19893297,1.4
,Florida,12,Alcohol-induced causes,A,2015,2015,259,20271272,1.3
,Florida,12,Alcohol-induced causes,A,2016,2016,308,20612439,1.5
,Florida,12,Alcohol-induced causes,A,2017,2017,341,20984400,1.6
,Florida,12,Alcohol-induced causes,A,2018,2018,394,21299325,1.8
,Florida,12,All other non-drug and non-alcohol causes,O,1999,1999,601,15759421,3.8
,Florida,12,All other non-drug and non-alcohol causes,O,2000,2000,1086,15982378,6.8
,Florida,12,All other non-drug and non-alcohol causes,O,2001,2001,1152,16356966,7
,Florida,12,All other non-drug and non-alcohol causes,O,2002,2002,1145,16689370,6.9
,Florida,12,All other non-drug and non-alcohol causes,O,2003,2003,1303,17004085,7.7
,Florida,12,All other non-drug and non-alcohol causes,O,2004,2004,1511,17415318,8.7
,Florida,12,All other non-drug and non-alcohol causes,O,2005,2005,18103,17842038,101.5
,Florida,12,All other non-drug and non-alcohol causes,O,2006,2006,17984,18166990,99
,Florida,12,All other non-drug and non-alcohol causes,O,2007,2007,18042,18367842,98.2
,Florida,12,All other non-drug and non-alcohol causes,O,2008,2008,18355,18527305,99.1
,Florida,12,All other non-drug and non-alcohol causes,O,2009,2009,17861,18652644,95.8
,Florida,12,All other non-drug and non-alcohol causes,O,2010,2010,17563,18801310,93.4
,Florida,12,All other non-drug and non-alcohol causes,O,2011,2011,17516,19057542,91.9
,Florida,12,All other non-drug and non-alcohol causes,O,2012,2012,18195,19317568,94.2
,Florida,12,All other non-drug and non-alcohol causes,O,2013,2013,19707,19552860,100.8
,Florida,12,All other non-drug and non-alcohol causes,O,2014,2014,19064,19893297,95.8
,Florida,12,All other non-drug and non-alcohol causes,O,2015,2015,19067,20271272,94.1
,Florida,12,All other non-drug and non-alcohol causes,O,2016,2016,19834,20612439,96.2
,Florida,12,All other non-drug and non-alcohol causes,O,2017,2017,20768,20984400,99
,Florida,12,All other non-drug and non-alcohol causes,O,2018,2018,21153,21299325,99.3
,Georgia,13,Drug-induced causes,D,1999,1999,347,8045965,4.3
,Georgia,13,Drug-induced causes,D,2000,2000,429,8186453,5.2
,Georgia,13,Drug-induced causes,D,2001,2001,591,8377038,7.1
,Georgia,13,Drug-induced causes,D,2002,2002,631,8508256,7.4
,Georgia,13,Drug-induced causes,D,2003,2003,684,8622793,7.9
,Georgia,13,Drug-induced causes,D,2004,2004,730,8769252,8.3
,Georgia,13,Drug-induced causes,D,2005,2005,820,8925922,9.2
,Georgia,13,Drug-induced causes,D,2006,2006,912,9155813,10
,Georgia,13,Drug-induced causes,D,2007,2007,973,9349988,10.4
,Georgia,13,Drug-induced causes,D,2008,2008,977,9504843,10.3
,Georgia,13,Drug-induced causes,D,2009,2009,1043,9620846,10.8
,Georgia,13,Drug-induced causes,D,2010,2010,1124,9687653,11.6
,Georgia,13,Drug-induced causes,D,2011,2011,1112,9815210,11.3
,Georgia,13,Drug-induced causes,D,2012,2012,1115,9919945,11.2
,Georgia,13,Drug-induced causes,D,2013,2013,1160,9992167,11.6
,Georgia,13,Drug-induced causes,D,2014,2014,1268,10097343,12.6
,Georgia,13,Drug-induced causes,D,2015,2015,1370,10214860,13.4
,Georgia,13,Drug-induced causes,D,2016,2016,1461,10310371,14.2
,Georgia,13,Drug-induced causes,D,2017,2017,1629,10429379,15.6
,Georgia,13,Drug-induced causes,D,2018,2018,1500,10519475,14.3
,Georgia,13,Alcohol-induced causes,A,2003,2003,11,8622793,Unreliable
,Georgia,13,Alcohol-induced causes,A,2005,2005,13,8925922,Unreliable
,Georgia,13,Alcohol-induced causes,A,2007,2007,15,9349988,Unreliable
,Georgia,13,Alcohol-induced causes,A,2008,2008,14,9504843,Unreliable
,Georgia,13,Alcohol-induced causes,A,2009,2009,25,9620846,0.3
,Georgia,13,Alcohol-induced causes,A,2010,2010,75,9687653,0.8
,Georgia,13,Alcohol-induced causes,A,2011,2011,69,9815210,0.7
,Georgia,13,Alcohol-induced causes,A,2012,2012,85,9919945,0.9
,Georgia,13,Alcohol-induced causes,A,2013,2013,89,9992167,0.9
,Georgia,13,Alcohol-induced causes,A,2014,2014,83,10097343,0.8
,Georgia,13,Alcohol-induced causes,A,2015,2015,83,10214860,0.8
,Georgia,13,Alcohol-induced causes,A,2016,2016,102,10310371,1
,Georgia,13,Alcohol-induced causes,A,2017,2017,118,10429379,1.1
,Georgia,13,Alcohol-induced causes,A,2018,2018,127,10519475,1.2
,Georgia,13,All other non-drug and non-alcohol causes,O,1999,1999,176,8045965,2.2
,Georgia,13,All other non-drug and non-alcohol causes,O,2000,2000,460,8186453,5.6
,Georgia,13,All other non-drug and non-alcohol causes,O,2001,2001,437,8377038,5.2
,Georgia,13,All other non-drug and non-alcohol causes,O,2002,2002,439,8508256,5.2
,Georgia,13,All other non-drug and non-alcohol causes,O,2003,2003,453,8622793,5.3
,Georgia,13,All other non-drug and non-alcohol causes,O,2004,2004,521,8769252,5.9
,Georgia,13,All other non-drug and non-alcohol causes,O,2005,2005,620,8925922,6.9
,Georgia,13,All other non-drug and non-alcohol causes,O,2006,2006,616,9155813,6.7
,Georgia,13,All other non-drug and non-alcohol causes,O,2007,2007,606,9349988,6.5
,Georgia,13,All other non-drug and non-alcohol causes,O,2008,2008,672,9504843,7.1
,Georgia,13,All other non-drug and non-alcohol causes,O,2009,2009,864,9620846,9
,Georgia,13,All other non-drug and non-alcohol causes,O,2010,2010,6922,9687653,71.5
,Georgia,13,All other non-drug and non-alcohol causes,O,2011,2011,6674,9815210,68
,Georgia,13,All other non-drug and non-alcohol causes,O,2012,2012,6803,9919945,68.6
,Georgia,13,All other non-drug and non-alcohol causes,O,2013,2013,7197,9992167,72
,Georgia,13,All other non-drug and non-alcohol causes,O,2014,2014,7392,10097343,73.2
,Georgia,13,All other non-drug and non-alcohol causes,O,2015,2015,7975,10214860,78.1
,Georgia,13,All other non-drug and non-alcohol causes,O,2016,2016,7966,10310371,77.3
,Georgia,13,All other non-drug and non-alcohol causes,O,2017,2017,8593,10429379,82.4
,Georgia,13,All other non-drug and non-alcohol causes,O,2018,2018,8489,10519475,80.7
,Hawaii,15,Drug-induced causes,D,1999,1999,83,1210300,6.9
,Hawaii,15,Drug-induced causes,D,2000,2000,64,1211537,5.3
,Hawaii,15,Drug-induced causes,D,2001,2001,83,1225948,6.8
,Hawaii,15,Drug-induced causes,D,2002,2002,85,1239613,6.9
,Hawaii,15,Drug-induced causes,D,2003,2003,102,1251154,8.2
,Hawaii,15,Drug-induced causes,D,2004,2004,128,1273569,10.1
,Hawaii,15,Drug-induced causes,D,2005,2005,143,1292729,11.1
,Hawaii,15,Drug-induced causes,D,2006,2006,131,1309731,10
,Hawaii,15,Drug-induced causes,D,2007,2007,142,1315675,10.8
,Hawaii,15,Drug-induced causes,D,2008,2008,129,1332213,9.7
,Hawaii,15,Drug-induced causes,D,2009,2009,148,1346717,11
,Hawaii,15,Drug-induced causes,D,2010,2010,154,1360301,11.3
,Hawaii,15,Drug-induced causes,D,2011,2011,189,1374810,13.7
,Hawaii,15,Drug-induced causes,D,2012,2012,159,1392313,11.4
,Hawaii,15,Drug-induced causes,D,2013,2013,167,1404054,11.9
,Hawaii,15,Drug-induced causes,D,2014,2014,174,1419561,12.3
,Hawaii,15,Drug-induced causes,D,2015,2015,175,1431603,12.2
,Hawaii,15,Drug-induced causes,D,2016,2016,207,1428557,14.5
,Hawaii,15,Drug-induced causes,D,2017,2017,221,1427538,15.5
,Hawaii,15,Drug-induced causes,D,2018,2018,237,1420491,16.7
,Hawaii,15,Alcohol-induced causes,A,2007,2007,15,1315675,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2008,2008,12,1332213,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2009,2009,12,1346717,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2010,2010,18,1360301,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2011,2011,17,1374810,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2012,2012,14,1392313,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2013,2013,13,1404054,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2014,2014,16,1419561,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2015,2015,11,1431603,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2016,2016,13,1428557,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2017,2017,12,1427538,Unreliable
,Hawaii,15,Alcohol-induced causes,A,2018,2018,12,1420491,Unreliable
,Hawaii,15,All other non-drug and non-alcohol causes,O,1999,1999,35,1210300,2.9
,Hawaii,15,All other non-drug and non-alcohol causes,O,2000,2000,65,1211537,5.4
,Hawaii,15,All other non-drug and non-alcohol causes,O,2001,2001,82,1225948,6.7
,Hawaii,15,All other non-drug and non-alcohol causes,O,2002,2002,74,1239613,6
,Hawaii,15,All other non-drug and non-alcohol causes,O,2003,2003,77,1251154,6.2
,Hawaii,15,All other non-drug and non-alcohol causes,O,2004,2004,80,1273569,6.3
,Hawaii,15,All other non-drug and non-alcohol causes,O,2005,2005,106,1292729,8.2
,Hawaii,15,All other non-drug and non-alcohol causes,O,2006,2006,961,1309731,73.4
,Hawaii,15,All other non-drug and non-alcohol causes,O,2007,2007,1111,1315675,84.4
,Hawaii,15,All other non-drug and non-alcohol causes,O,2008,2008,1170,1332213,87.8
,Hawaii,15,All other non-drug and non-alcohol causes,O,2009,2009,1119,1346717,83.1
